numero,clave,nombre,latitud,longitud,altitud,estado,municipio,id_cuenca_de_disponibilidad,cuenca_de_disponibilidad,num_region_hidrologica,region_hidrologica,fn_id_cuenca_de_disponibilidad,fn_num_region_hidrologica,estado_etq
5126,TDMQT,"ITESM Campus Qro., Qro.",20.5,-100.283333,0,Querétaro,Huimilpan,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5127,C22058,Santa Teresa,20.491944,-100.303333,2092,Querétaro,Huimilpan,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5128,C22007,Jalpan,21.216667,-99.466667,760,Querétaro,Jalpan de Serra,511,Río Santa María 3,26,Pánuco,511.0,26.0,Querétaro
5129,C22008,Jalpan,21.221389,-99.4775,760,Querétaro,Jalpan de Serra,511,Río Santa María 3,26,Pánuco,511.0,26.0,Querétaro
5130,JLPQT,"Jalpan, Qro.",21.230278,-99.479722,760,Querétaro,Jalpan de Serra,511,Río Santa María 3,26,Pánuco,511.0,26.0,Querétaro
5131,C22019,La Lagunita,21.242222,-99.260278,1087,Querétaro,Landa de Matamoros,511,Río Santa María 3,26,Pánuco,511.0,26.0,Querétaro
5132,C22010,Matzacintla,21.168333,-99.343333,1145,Querétaro,Landa de Matamoros,526,Río Moctezuma 1,26,Pánuco,526.0,26.0,Querétaro
5133,C22024,Tres Lagunas,21.325278,-99.204167,1610,Querétaro,Landa de Matamoros,511,Río Santa María 3,26,Pánuco,511.0,26.0,Querétaro
5134,C22040,E.T.A. 210 Pedro Escobedo,20.492778,-100.130556,1915,Querétaro,Pedro Escobedo,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5135,C22009,La Palma,20.516667,-100.183333,1910,Querétaro,Pedro Escobedo,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5136,PLMQT,"La Palma, Qro.",20.516389,-100.163333,1962,Querétaro,Pedro Escobedo,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5137,C22067,La Venta,20.486111,-100.1875,1906,Querétaro,Pedro Escobedo,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5138,VNTQT,"La Venta, Qro.",20.498611,-100.190556,0,Querétaro,Pedro Escobedo,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5139,C22011,Pedro Escobedo,20.5,-100.133333,1908,Querétaro,Pedro Escobedo,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5140,C22051,El Comedero,21.148333,-99.778889,1749,Querétaro,Peñamiller,524,Río Extoraz,26,Pánuco,524.0,26.0,Querétaro
5141,C22062,Guillen,21.04,-99.862778,1370,Querétaro,Peñamiller,524,Río Extoraz,26,Pánuco,524.0,26.0,Querétaro
5142,C22012,Peñamiller,21.055,-99.814444,1328,Querétaro,Peñamiller,524,Río Extoraz,26,Pánuco,524.0,26.0,Querétaro
5143,C22057,Peñamiller,21.05,-99.8,1341,Querétaro,Peñamiller,524,Río Extoraz,26,Pánuco,524.0,26.0,Querétaro
5144,PMLQT,"Peñamiller, Qro.",21.055833,-99.815,1325,Querétaro,Peñamiller,524,Río Extoraz,26,Pánuco,524.0,26.0,Querétaro
5145,C22064,Pinal de Amoles,21.135278,-99.6275,2355,Querétaro,Pinal de Amoles,511,Río Santa María 3,26,Pánuco,511.0,26.0,Querétaro
5146,CARQT,"Carrillo, Qro.",20.604167,-100.435556,1806,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5147,C22061,Conafrut Los Cues,20.783333,-100.516667,2328,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5148,C22027,E.T.A. 128 Carrillo,20.6,-100.433333,1806,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5149,GHQQT,"Gerencia Hidalgo, Qro.",20.566667,-100.366667,0,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5150,C22045,Juriquilla,20.704444,-100.459444,1885,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5151,JRQQT,"Juriquilla, Qro.",20.7,-100.45,1885,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5152,C22041,La Joya,20.814722,-100.55,2375,Querétaro,Querétaro,177,Río La Laja 2,12,Lerma Santiago,177.0,12.0,Querétaro
5153,OBSQT,"Observatorio de Querétaro, Qro.",20.566667,-100.366667,1861,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5154,C22013,Querétaro,20.583333,-100.4,1861,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5155,C22063,Querétaro,20.570278,-100.369722,1871,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5156,C22072,Universidad de Querétaro,20.626389,-100.359167,1979,Querétaro,Querétaro,176,Río Querétaro,12,Lerma Santiago,176.0,12.0,Querétaro
5157,C22016,San Joaquín,20.916111,-99.565,2417,Querétaro,San Joaquín,524,Río Extoraz,26,Pánuco,524.0,26.0,Querétaro
5158,CNSQT,"Constitución de 1917, Qro.",20.418611,-100.080278,1295,Querétaro,San Juan del Río,488,Río Galindo,26,Pánuco,488.0,26.0,Querétaro
5159,C22028,Galindo,20.393056,-100.094167,1937,Querétaro,San Juan del Río,488,Río Galindo,26,Pánuco,488.0,26.0,Querétaro
5160,C22042,La Llave,20.464167,-99.991389,1894,Querétaro,San Juan del Río,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5161,LLAQT,"La Llave, Qro.",20.461944,-99.994722,0,Querétaro,San Juan del Río,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5162,C22030,Palmillas,20.333611,-99.940556,1944,Querétaro,San Juan del Río,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5163,C22032,Presa Constitución,20.418889,-100.072222,1925,Querétaro,San Juan del Río,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5164,SJSQT,"San José, Qro.",20.3625,-100.0,1900,Querétaro,San Juan del Río,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5165,C22015,San Juan del Rio,20.383333,-100.0,1914,Querétaro,San Juan del Río,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5166,C22022,San Juan del Rio,20.374167,-99.998333,1933,Querétaro,San Juan del Río,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5167,SJRQT,"San Juan del Río, Qro.",20.376389,-99.997778,1945,Querétaro,San Juan del Río,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5168,CNTQT,"El Centenario, Qro.",20.513333,-99.897778,1820,Querétaro,Tequisquiapan,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5169,C22025,Presa Centenario,20.513056,-99.9,1889,Querétaro,Tequisquiapan,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5170,C22031,Presa Paso de Tablas,20.543611,-99.839167,1903,Querétaro,Tequisquiapan,489,Río San Juan 1,26,Pánuco,489.0,26.0,Querétaro
5171,C22038,E.T.A. 317 Tolimán,20.908611,-99.928889,1574,Querétaro,Tolimán,523,Río Tolimán,26,Pánuco,523.0,26.0,Querétaro
5172,C22017,Tolimán,20.857222,-99.899722,1720,Querétaro,Tolimán,523,Río Tolimán,26,Pánuco,523.0,26.0,Querétaro
5173,C23002,Bacalar,18.683333,-88.383333,2,Quintana Roo,Bacalar,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5174,C23033,Chacchoben,18.978889,-88.213333,15,Quintana Roo,Bacalar,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5175,C23042,Limones,19.021944,-88.110833,0,Quintana Roo,Bacalar,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5176,C23167,Otilio Montaño,19.008333,-88.833333,103,Quintana Roo,Bacalar,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5177,C23051,Pedro Antonio de Los Santos,18.954722,-88.164444,10,Quintana Roo,Bacalar,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5178,C23160,Reforma,18.813056,-88.572778,23,Quintana Roo,Bacalar,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5179,C23020,Rio Indio,18.966667,-87.616667,2,Quintana Roo,Bacalar,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5180,C23043,San Felipe Bacalar,18.758889,-88.341667,19,Quintana Roo,Bacalar,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5181,C23021,Santa Cruz Chico,18.916667,-88.283333,20,Quintana Roo,Bacalar,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5182,C23026,Valle Hermoso,19.188889,-88.523889,21,Quintana Roo,Bacalar,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5183,C23155,Cancún,21.156667,-86.820278,0,Quintana Roo,Benito Juárez,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5184,CANQR,"Cancún, Q. Roo.",21.156667,-86.820278,2,Quintana Roo,Benito Juárez,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5185,C23005,Cozumel,20.416667,-86.95,13,Quintana Roo,Cozumel,-,-,-,-,,,Quintana Roo
5186,C23048,Cozumel,20.51,-86.946111,6,Quintana Roo,Cozumel,-,-,-,-,,,Quintana Roo
5187,COZQR,"Cozumel, Q. Roo.",20.51,-86.946111,3,Quintana Roo,Cozumel,-,-,-,-,,,Quintana Roo
5188,CZMQR,"Cozumel, Q. Roo.",20.4,-86.95,3,Quintana Roo,Cozumel,-,-,-,-,,,Quintana Roo
5189,C23152,Andrés Quintana Roo,19.161944,-88.103611,16,Quintana Roo,Felipe Carrillo Puerto,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5190,C23003,Felipe Carrillo Puerto,19.575556,-88.045,17,Quintana Roo,Felipe Carrillo Puerto,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5191,C23045,Felipe Carrillo Puerto,19.566667,-88.05,10,Quintana Roo,Felipe Carrillo Puerto,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5192,C23162,Laguna Kana,19.501389,-88.397778,23,Quintana Roo,Felipe Carrillo Puerto,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5193,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",19.575556,-88.045,12,Quintana Roo,Felipe Carrillo Puerto,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5194,C23017,Palmas,19.233333,-88.116667,14,Quintana Roo,Felipe Carrillo Puerto,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5195,C23022,Señor,19.847222,-88.137778,21,Quintana Roo,Felipe Carrillo Puerto,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5196,C23024,Tihosuco,20.193333,-88.366111,33,Quintana Roo,Felipe Carrillo Puerto,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5197,C23031,X-Pichol,19.694444,-88.376389,28,Quintana Roo,Felipe Carrillo Puerto,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5198,C23010,Isla Mujeres,21.235556,-86.735,5,Quintana Roo,Isla Mujeres,-,-,-,-,,,Quintana Roo
5199,C23044,Adolfo Lopez Mateos,19.633056,-88.6875,54,Quintana Roo,José María Morelos,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5200,C23159,Candelaria,19.737778,-88.9575,52,Quintana Roo,José María Morelos,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5201,C23041,Dziuche,19.901111,-88.811944,37,Quintana Roo,José María Morelos,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5202,C23165,José María Morelos,19.738889,-88.709722,26,Quintana Roo,José María Morelos,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5203,JMMQR,"José María Morelos, Q. Roo.",19.738889,-88.709722,20,Quintana Roo,José María Morelos,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5204,C23013,La Presumida,19.802222,-88.754444,16,Quintana Roo,José María Morelos,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5205,C23150,Sabán,20.032222,-88.541944,31,Quintana Roo,José María Morelos,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5206,C23007,Tampak,19.566667,-88.7,45,Quintana Roo,José María Morelos,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5207,C23157,Ideal,20.882222,-87.546389,22,Quintana Roo,Lázaro Cárdenas,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5208,C23009,Isla Holbox,21.521389,-87.372778,3,Quintana Roo,Lázaro Cárdenas,-,-,-,-,,,Quintana Roo
5209,C23011,Kantunilkin,21.095833,-87.485556,15,Quintana Roo,Lázaro Cárdenas,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5210,KNTQR,"Kantunilkín, Q. Roo.",21.095833,-87.485556,23,Quintana Roo,Lázaro Cárdenas,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5211,C23030,Nuevo Xcan,20.883333,-87.583333,26,Quintana Roo,Lázaro Cárdenas,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5212,C23023,Solferino,21.345833,-87.430278,14,Quintana Roo,Lázaro Cárdenas,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5213,C23027,Victoria,20.790556,-87.280278,15,Quintana Roo,Lázaro Cárdenas,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5214,C23154,Agua Blanca,18.008611,-88.823056,62,Quintana Roo,Othón P. Blanco,702,Arroyo Azul,33,Yucatán Este,702.0,33.0,Quintana Roo
5215,C23001,Álvaro Obregón,18.293333,-88.641667,37,Quintana Roo,Othón P. Blanco,701,Agua Dulce,33,Yucatán Este,701.0,33.0,Quintana Roo
5216,C23006,Chetumal,18.499722,-88.326389,12,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5217,C23032,Chetumal,18.500556,-88.3275,11,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5218,CHTQR,"Chetumal Tecnológico, Q. Roo.",18.518889,-88.300833,3,Quintana Roo,Othón P. Blanco,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5219,C23004,Cocoyol,18.166667,-88.816667,66,Quintana Roo,Othón P. Blanco,702,Arroyo Azul,33,Yucatán Este,702.0,33.0,Quintana Roo
5220,C23164,Dos Aguadas,18.126111,-89.143611,164,Quintana Roo,Othón P. Blanco,702,Arroyo Azul,33,Yucatán Este,702.0,33.0,Quintana Roo
5221,C23172,Hospital Morelos de Chetumal,18.501667,-88.298056,12,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5222,C23049,I.N.I.Arroyo Caechet,18.572222,-88.459444,26,Quintana Roo,Othón P. Blanco,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5223,C23050,Inip,18.25,-88.633333,2,Quintana Roo,Othón P. Blanco,701,Agua Dulce,33,Yucatán Este,701.0,33.0,Quintana Roo
5224,INIQR,"Instituto Nacional de Innovación Agraria, Q. Roo.",18.572222,-88.459444,23,Quintana Roo,Othón P. Blanco,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5225,C23170,Juan Sarabia,18.503056,-88.481389,27,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5226,C23169,La Unión 2,18.3875,-88.9125,133,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5227,C23171,Laguna Guerrero,18.703611,-88.257778,3,Quintana Roo,Othón P. Blanco,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5228,C23015,Los Pozos,18.55,-88.483333,33,Quintana Roo,Othón P. Blanco,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5229,C23158,Mahahual,18.705833,-87.713889,4,Quintana Roo,Othón P. Blanco,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5230,C23161,Morocoy,18.600556,-88.809722,68,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5231,C23016,Nicolás Bravo Km. 71,18.458333,-88.932222,109,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5232,CHOQR,"Observatorio de Chetumal, Q. Roo.",18.500556,-88.3275,8,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5233,C23018,Pucte,18.231667,-88.665556,35,Quintana Roo,Othón P. Blanco,701,Agua Dulce,33,Yucatán Este,701.0,33.0,Quintana Roo
5234,C23040,Sergio Butrón Casas,18.51,-88.568611,32,Quintana Roo,Othón P. Blanco,700,Río Escondido,33,Yucatán Este,700.0,33.0,Quintana Roo
5235,C23153,Tecnológico Chetumal,18.518889,-88.300833,0,Quintana Roo,Othón P. Blanco,703,Laguna Bacalar,33,Yucatán Este,703.0,33.0,Quintana Roo
5236,C23029,Xcalak,18.271389,-87.835833,3,Quintana Roo,Othón P. Blanco,704,Chinchancanab,33,Yucatán Este,704.0,33.0,Quintana Roo
5237,C23166,Central Vallarta,20.863333,-87.048056,11,Quintana Roo,Puerto Morelos,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5238,C23014,Leona Vicario,20.988333,-87.204444,8,Quintana Roo,Puerto Morelos,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5239,C23019,Puerto Morelos,20.853611,-86.874722,6,Quintana Roo,Puerto Morelos,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5240,C23163,Playa del Carmen,20.634444,-87.077778,0,Quintana Roo,Solidaridad,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5241,PDCQR,"Playa del Carmen, Q. Roo.",20.634444,-87.077778,2,Quintana Roo,Solidaridad,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5242,PYCQR,"Playa del Carmen, Q. Roo.",20.622222,-87.075,2,Quintana Roo,Solidaridad,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5243,C23012,Coba,20.488611,-87.7375,5,Quintana Roo,Tulum,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5244,C23025,Tulum,20.225556,-87.458056,10,Quintana Roo,Tulum,698,Yucatán,32,Yucatán Norte,698.0,32.0,Quintana Roo
5245,C24038,Los Pilares,22.45,-101.083333,1973,San Luis Potosí,Ahualulco,756,Presa San José - Los Pilares y otras,37,El Salado,756.0,37.0,San Luis Potosí
5246,C24047,Ojo de Agua,22.133889,-99.54,1379,San Luis Potosí,Alaquines,514,Río Gallinas,26,Pánuco,514.0,26.0,San Luis Potosí
5247,C24173,Presa Álvaro Obregón,22.180556,-99.652778,1170,San Luis Potosí,Alaquines,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5248,C24058,Presa Palomas,22.183333,-99.65,1167,San Luis Potosí,Alaquines,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5249,C24003,Aquismon,21.627778,-99.015833,33,San Luis Potosí,Aquismón,519,Río Coy 1,26,Pánuco,519.0,26.0,San Luis Potosí
5250,AQMSL,"Aquismón, S.L.P.",21.627778,-99.015833,220,San Luis Potosí,Aquismón,519,Río Coy 1,26,Pánuco,519.0,26.0,San Luis Potosí
5251,C24031,Gallinas,21.905,-99.248611,314,San Luis Potosí,Aquismón,517,Río Tampaón 1,26,Pánuco,517.0,26.0,San Luis Potosí
5252,GANSL,"Gallinas, S.L.P.",21.906944,-99.239444,280,San Luis Potosí,Aquismón,517,Río Tampaón 1,26,Pánuco,517.0,26.0,San Luis Potosí
5253,LCRSL,"La Calera, S.L.P.",21.7,-99.1,0,San Luis Potosí,Aquismón,517,Río Tampaón 1,26,Pánuco,517.0,26.0,San Luis Potosí
5254,SMGSL,"San Miguel, S.L.P.",21.8,-99.0,0,San Luis Potosí,Aquismón,517,Río Tampaón 1,26,Pánuco,517.0,26.0,San Luis Potosí
5255,C24072,Santa Cruz,21.701667,-99.041667,58,San Luis Potosí,Aquismón,519,Río Coy 1,26,Pánuco,519.0,26.0,San Luis Potosí
5256,C24082,Tamapatz,21.6125,-99.116667,1071,San Luis Potosí,Aquismón,529,Río Huichihuayán,26,Pánuco,529.0,26.0,San Luis Potosí
5257,C24004,Armadillo de Los Infante,22.245,-100.655278,1628,San Luis Potosí,Armadillo de los Infante,504,Río Verde 1,26,Pánuco,504.0,26.0,San Luis Potosí
5258,C24026,Requetemú,21.418056,-98.883333,88,San Luis Potosí,Axtla de Terrazas,529,Río Huichihuayán,26,Pánuco,529.0,26.0,San Luis Potosí
5259,RQTSL,"Requetemu, S.L.P.",21.425,-98.888611,82,San Luis Potosí,Axtla de Terrazas,529,Río Huichihuayán,26,Pánuco,529.0,26.0,San Luis Potosí
5260,C24084,Tancuilín,21.391667,-98.875,92,San Luis Potosí,Axtla de Terrazas,529,Río Huichihuayán,26,Pánuco,529.0,26.0,San Luis Potosí
5261,VTZSL,"Villa Terrazas, S.L.P.",21.4,-98.9,2000,San Luis Potosí,Axtla de Terrazas,529,Río Huichihuayán,26,Pánuco,529.0,26.0,San Luis Potosí
5262,C24006,Cardenas,22.004167,-99.646389,1215,San Luis Potosí,Cárdenas,506,Río Verde 3,26,Pánuco,506.0,26.0,San Luis Potosí
5263,C24115,Cardenas,21.996667,-99.643889,1208,San Luis Potosí,Cárdenas,506,Río Verde 3,26,Pánuco,506.0,26.0,San Luis Potosí
5264,CRDSL,"Cárdenas, S.L.P.",21.997222,-99.643333,1210,San Luis Potosí,Cárdenas,506,Río Verde 3,26,Pánuco,506.0,26.0,San Luis Potosí
5265,C24033,La Maroma,23.464444,-100.989444,1819,San Luis Potosí,Catorce,751,Matehuala,37,El Salado,751.0,37.0,San Luis Potosí
5266,C24165,San José de Coronados,23.594444,-100.91,1729,San Luis Potosí,Catorce,751,Matehuala,37,El Salado,751.0,37.0,San Luis Potosí
5267,C24074,Santa María del Refugio,23.733333,-101.224444,1973,San Luis Potosí,Catorce,751,Matehuala,37,El Salado,751.0,37.0,San Luis Potosí
5268,CEDSL,"Cedral, S.L.P.",23.816667,-100.725,1700,San Luis Potosí,Cedral,751,Matehuala,37,El Salado,751.0,37.0,San Luis Potosí
5269,C24007,Normal del Desierto,23.755833,-100.726667,1790,San Luis Potosí,Cedral,751,Matehuala,37,El Salado,751.0,37.0,San Luis Potosí
5270,C24008,Cerritos,22.431944,-100.280833,1149,San Luis Potosí,Cerritos,505,Río Verde 2,26,Pánuco,505.0,26.0,San Luis Potosí
5271,CTSSL,"Cerritos, S.L.P.",22.431667,-100.283056,1153,San Luis Potosí,Cerritos,505,Río Verde 2,26,Pánuco,505.0,26.0,San Luis Potosí
5272,C24180,Cañada Verde,23.06,-101.12,1967,San Luis Potosí,Charcas,756,Presa San José - Los Pilares y otras,37,El Salado,756.0,37.0,San Luis Potosí
5273,C24010,Charcas,23.126111,-101.112778,2010,San Luis Potosí,Charcas,756,Presa San José - Los Pilares y otras,37,El Salado,756.0,37.0,San Luis Potosí
5274,C24158,Charcas,23.130556,-101.110278,2021,San Luis Potosí,Charcas,756,Presa San José - Los Pilares y otras,37,El Salado,756.0,37.0,San Luis Potosí
5275,CHRSL,"Charcas, S.L.P.",23.131944,-101.107222,2050,San Luis Potosí,Charcas,756,Presa San José - Los Pilares y otras,37,El Salado,756.0,37.0,San Luis Potosí
5276,C24160,Coyotillos,23.285556,-101.210833,2201,San Luis Potosí,Charcas,755,Presa San Pablo y otras,37,El Salado,755.0,37.0,San Luis Potosí
5277,C24189,El Hospital,23.242222,-101.215833,2187,San Luis Potosí,Charcas,755,Presa San Pablo y otras,37,El Salado,755.0,37.0,San Luis Potosí
5278,C24145,Laguna Seca,23.236111,-100.953333,2011,San Luis Potosí,Charcas,751,Matehuala,37,El Salado,751.0,37.0,San Luis Potosí
5279,C24176,San Juan de Tuzal,23.148056,-101.343056,2110,San Luis Potosí,Charcas,755,Presa San Pablo y otras,37,El Salado,755.0,37.0,San Luis Potosí
5280,C24011,Ciudad del Maíz,22.401944,-99.599444,1267,San Luis Potosí,Ciudad del Maíz,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5281,C24116,Ciudad del Maíz,22.398333,-99.604167,1241,San Luis Potosí,Ciudad del Maíz,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5282,CDMSL,"Ciudad del Maíz, S.L.P.",22.401944,-99.599444,1250,San Luis Potosí,Ciudad del Maíz,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5283,C24013,Colonia Álvaro Obregón,22.253056,-99.674167,1146,San Luis Potosí,Ciudad del Maíz,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5284,C24190,La Libertad,22.411944,-99.846944,1815,San Luis Potosí,Ciudad del Maíz,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5285,C24159,La Morita,22.362778,-99.864167,1046,San Luis Potosí,Ciudad del Maíz,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5286,C24195,Las Tablas,22.256111,-99.863056,1030,San Luis Potosí,Ciudad del Maíz,506,Río Verde 3,26,Pánuco,506.0,26.0,San Luis Potosí
5287,C24049,Papagayos,22.372222,-99.455,1000,San Luis Potosí,Ciudad del Maíz,515,Río El Salto,26,Pánuco,515.0,26.0,San Luis Potosí
5288,C24174,Puerto de Lobos,22.485278,-99.562778,1325,San Luis Potosí,Ciudad del Maíz,515,Río El Salto,26,Pánuco,515.0,26.0,San Luis Potosí
5289,C24068,San Juan del Meco,22.619444,-99.620556,1149,San Luis Potosí,Ciudad del Maíz,515,Río El Salto,26,Pánuco,515.0,26.0,San Luis Potosí
5290,C24187,Tepeyac,22.661944,-99.906111,1024,San Luis Potosí,Ciudad del Maíz,757,Sierra Madre,37,El Salado,757.0,37.0,San Luis Potosí
5291,C24029,E.T.A. 131 Ciudad Fernandez,21.95,-100.016667,0,San Luis Potosí,Ciudad Fernández,505,Río Verde 2,26,Pánuco,505.0,26.0,San Luis Potosí
5292,BLMSL,"Ballesmi, S.L.P.",21.748889,-98.955833,44,San Luis Potosí,Ciudad Valles,519,Río Coy 1,26,Pánuco,519.0,26.0,San Luis Potosí
5293,C24156,Buenavista,22.352222,-99.038611,236,San Luis Potosí,Ciudad Valles,516,Río Valles,26,Pánuco,516.0,26.0,San Luis Potosí
5294,C24012,Ciudad Valles,21.973611,-99.001389,87,San Luis Potosí,Ciudad Valles,517,Río Tampaón 1,26,Pánuco,517.0,26.0,San Luis Potosí
5295,CDVSL,"Ciudad Valles, S.L.P.",21.983333,-99.016667,95,San Luis Potosí,Ciudad Valles,517,Río Tampaón 1,26,Pánuco,517.0,26.0,San Luis Potosí
5296,C24025,El Pujal,21.841667,-98.925,41,San Luis Potosí,Ciudad Valles,521,Río Tampaón 2,26,Pánuco,521.0,26.0,San Luis Potosí
